Benjamin I. P. Rubinstein,http://scholar.google.com/citations?user=hMG_gR4AAAAJ&hl=en,http://www.bipr.net/,https://dblp.uni-trier.de/pers/r/Rubinstein:Benjamin_I=_P=,https://cis.unimelb.edu.au/people/staff.php?person_ID=20074,https://arxiv.org/a/rubinstein_b_1,https://ieeexplore.ieee.org/author/37885700500,https://au.linkedin.com/in/benjaminrubinstein,https://deepai.org/machine-learning/researcher/benjamin-i-p-rubinstein,https://www.amazon.in/Benjamin-I-P-Rubinstein-Books/s?k=Benjamin+I.+P.+Rubinstein&rh=n%3A976389031,https://www.cambridge.org/core/books/adversarial-machine-learning/glossary/3AAE833C7BF4E9FB2FC9801DC588DA62,
Cho-Jui Hsieh,http://web.cs.ucla.edu/~chohsieh/,http://web.cs.ucla.edu/~chohsieh/cjhsieh-cv.pdf,http://scholar.google.com/citations?user=Wy89g4IAAAAJ&hl=en,https://faculty.engineering.ucdavis.edu/hsieh/,https://dblp.org/pers/h/Hsieh:Cho=Jui,http://scholar.google.co.in/citations?user=Wy89g4IAAAAJ&hl=th,http://videolectures.net/cho_jui_hsieh/,https://xuanqing94.github.io/,https://www.linkedin.com/in/cho-jui-hsieh-54179b3b,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2252148,
Ivan Evtimov,https://ivanevtimov.eu/,http://scholar.google.com/citations?user=F0yiLRIAAAAJ&hl=en,https://github.com/evtimovi,https://www.linkedin.com/in/ivanevtimov5,https://seclab.cs.washington.edu/2019/05/31/congratulations-ivan-evtimov/,https://dblp.uni-trier.de/pers/hd/e/Evtimov:Ivan,https://arxiv.org/abs/1707.08945,https://www.researchgate.net/scientific-contributions/2131087745_Ivan_Evtimov,https://sites.lafayette.edu/lime/author/evtimovi/,
Kaizhu Huang,http://scholar.google.co.in/citations?user=3l5B0joAAAAJ&hl=en,https://www.xjtlu.edu.cn/en/departments/academic-departments/electrical-and-electronic-engineering/staff/kaizhu-huang,http://www.premilab.com/KaizhuHUANG.ashx,https://dblp.org/pers/h/Huang:Kaizhu,https://scholar.google.com/citations?user=3l5B0joAAAAJ&hl=nl,https://datamining.conferenceseries.com/ocm/2018/kaizhu-huang-xi-an-jiaotong-liverpool-university-china,https://ieeexplore.ieee.org/author/37085493041,https://www.researchgate.net/profile/Kaizhu_Huang,https://novapublishers.com/writer/kaizhu-huang/,https://cn.linkedin.com/in/kaizhu-huang-26971a182,
Pan He,https://bestsonny.github.io/,http://scholar.google.com/citations?user=_CtwkxMAAAAJ&hl=zh-CN,https://scholar.google.com/citations?user=5C0MbFwAAAAJ&hl=en,http://scholar.google.com.hk/citations?user=Y_ABdTgAAAAJ&hl=en,https://github.com/BestSonny,https://scholar.harvard.edu/zhu/pan-he-current-postdoc,https://www.linkedin.com/in/pan-he-241aa3a5,https://www.linkedin.com/pub/dir/Pan/He,https://translate.google.com/translate?hl=en&sl=zh-CN&u=https://www.linkedin.com/pub/dir/Pan/He&prev=search,https://en.wikipedia.org/wiki/He_Pan,
Kaushik Roy,https://engineering.purdue.edu/ECE/People/profile?resource_id=3085,https://engineering.purdue.edu/NRL/Group,http://scholar.google.com/citations?user=to4P8KgAAAAJ&hl=en,https://www.facebook.com/public/Kaushik-Roy,https://dblp.uni-trier.de/pers/r/Roy_0001:Kaushik,https://www.amazon.in/Books-Kaushik-Roy/s?rh=n%3A976389031%2Cp_27%3AKaushik+Roy,http://www.jaduniv.edu.in/profile.php?uid=731,http://scholar.google.co.in/citations?user=lCa0RFAAAAAJ&hl=en,https://ieeexplore.ieee.org/author/37274519700,
Mathieu Sinn,https://researcher.watson.ibm.com/researcher/view.php?person=ie-MATHSINN,http://scholar.google.com/citations?user=1c7tO8AAAAAJ&hl=en,https://dblp.org/pers/s/Sinn:Mathieu,https://uwaterloo.ca/artificial-intelligence-group/about/people/mathieu-sinn,https://ie.linkedin.com/in/mathieu-sinn-28611936,https://sphere.it/speaker/mathieu-sinn/,https://deepai.org/machine-learning/researcher/mathieu-sinn,https://www.researchgate.net/scientific-contributions/70535495_Mathieu_Sinn,http://videolectures.net/mathieu_sinn/,
Saurabh Shintre,https://www.linkedin.com/in/saurabh-shintre-3b47465,https://www.symantec.com/about/corporate-profile/technology/research-labs/saurabh-shintre,http://scholar.google.com/citations?user=1mY9pikAAAAJ&hl=en,https://dblp.org/pers/s/Shintre:Saurabh,https://twitter.com/shintre_saurabh?lang=en,https://www.rsaconference.com/experts/dr-saurabhshintre,https://www.andrew.cmu.edu/user/sshintre/,https://www.crunchbase.com/person/saurabh-shintre,https://www.cmuportugal.org/students/saurabh-shintre/,https://rocketreach.co/saurabh-shintre-email_8412478,
Daniel Lowd,https://ix.cs.uoregon.edu/~lowd/,https://cs.uoregon.edu/profile/lowd,http://scholar.google.co.in/citations?user=IrcFO1AAAAAJ&hl=en,https://dblp.uni-trier.de/pers/l/Lowd:Daniel,https://www.researchgate.net/profile/Daniel_Lowd,https://www.linkedin.com/in/daniellowd,http://videolectures.net/daniel_lowd/,https://cs.uoregon.edu/profile/lowd,
Michael T. Smith,https://twitter.com/mtsmith?lang=en,https://www.facebook.com/public/Michael-T-Smith,https://www.linkedin.com/pub/dir/Michael+T./Smith,https://crosskeyproductions.com/about-michael-t-smith.html,https://www.amazon.com/Michael-T-Smith/e/B007G2W5RG/ref=dp_byline_cont_pop_book_1,https://www.bskb.com/professionals/michael-t-smith/,http://www.teledyne.com/about-us/board-of-directors/michael-t-smith,http://scholar.google.com/citations?user=T2pMzkUAAAAJ&hl=en,
Huanrui Yang,http://scholar.google.com/citations?user=bjNCUt8AAAAJ&hl=en,https://dblp.org/pers/y/Yang:Huanrui,https://www.linkedin.com/in/huanrui-yang-3ba2028b,http://cei.pratt.duke.edu/people/huanrui-yang,https://scholars.duke.edu/person/huanrui.yang,https://www.researchgate.net/scientific-contributions/2143480206_Huanrui_Yang,https://arxiv.org/abs/1908.09979,https://arxiv.org/abs/1909.08496,https://deepai.org/machine-learning/researcher/huanrui-yang,
Arslan Munir,http://people.cs.ksu.edu/~amunir/,https://www.cs.ksu.edu/people/faculty/munir/,http://scholar.google.ca/citations?user=-P9waaQAAAAJ&hl=en,https://dblp.org/pers/m/Munir:Arslan,https://www.facebook.com/public/Arslan-Munir,https://www.linkedin.com/in/aamunir,https://www.linkedin.com/in/arslanmunir,https://www.researchgate.net/scientific-contributions/2130276264_Arslan_Munir,https://www.researchgate.net/scientific-contributions/2115134256_Arslan_Munir,
Madhuri Shanbhogue,https://www.linkedin.com/in/madhuri-shanbhogue,http://scholar.google.com/citations?user=ORZHTZQAAAAJ&hl=en,https://dblp.org/pers/s/Shanbhogue:Madhuri,https://twitter.com/mshanbhogue?lang=en,https://medium.com/@MShanbhogue,http://scholar.google.co.in/citations?user=ORZHTZQAAAAJ&hl=fr,https://github.com/madhuris,https://deepai.org/machine-learning/researcher/madhuri-shanbhogue,https://www.youtube.com/channel/UCExhwQVX6A7A0hpS6Gu_ZKg,
Eric Price,https://www.cs.utexas.edu/~ecprice/,http://web.mit.edu/~ecprice/www/,http://scholar.google.com/citations?user=UE6z_m8AAAAJ&hl=en,https://dblp.uni-trier.de/pers/p/Price:Eric,https://en.wikipedia.org/wiki/Eric_Price,https://en.wikipedia.org/wiki/Eric_Price_(cricketer),https://simons.berkeley.edu/people/eric-price,https://www.imdb.com/name/nm1482871/,https://www.linkedin.com/in/pricewealth,
Richa Singh,https://www.facebook.com/public/Richa-Singh,https://twitter.com/richasingh_alld?lang=en,https://translate.google.com/translate?hl=en&sl=hi&u=https://twitter.com/richasingh_alld%3Flang%3Den&prev=search,https://www.linkedin.com/pub/dir/Richa/Singh/in-7127-Bengaluru-Area,-India,https://in.linkedin.com/in/richa0387,https://sabrangindia.in/article/breaking-richa-singh-assaulted-left-unconscious-allahabad,https://scholar.google.co.in/citations?hl=en&user=okqK5UAAAAAJ,https://thewire.in/politics/watch-meet-the-young-leader-who-didnt-let-adityanath-enter-allahabad-university,
Jun Sun,http://scholar.google.com/citations?user=DVsEyn0AAAAJ&hl=en,https://chicago.medicine.uic.edu/departments/academic-departments/medicine/gastroenterology-and-hepatology/people/name/jun-sun-phd/,https://sunjun.site/,https://people.sutd.edu.sg/~sunjun/,https://www.linkedin.com/in/sunju,https://www.linkedin.com/pub/dir/Jun/Sun,https://2019.ase-conferences.org/profile/junsun,https://dblp.uni-trier.de/pers/s/Sun_0001:Jun,https://www.smu.edu.sg/faculty/profile/161031/SUN-Jun,
Mehmed Kantardzic,http://scholar.google.co.in/citations?user=RKnDA7oAAAAJ&hl=en,https://engineering.louisville.edu/faculty/mehmed-kantardzic/,http://cecs.louisville.edu/datamining/,https://dblp.uni-trier.de/pers/k/Kantardzic:Mehmed_M=,https://www.linkedin.com/in/mehmed-kantardzic-8712325,https://www.researchgate.net/profile/Mehmed_Kantardzic2,https://www.amazon.com/Data-Mining-Concepts-Methods-Algorithms-ebook/dp/B00BG3QBSA,https://www.wileyindia.com/data-mining-2ed-concepts-models-methods-and-algorithms.html,https://doc.lagout.org/Others/Data%20Mining/Data%20Mining_%20Concepts%2C%20Models%2C%20Methods%2C%20and%20Algorithms%20%282nd%20ed.%29%20%5BKantardzic%202011-08-16%5D.pdf,https://dl.acm.org/citation.cfm?id=581837,
Raja Giryes,http://web.eng.tau.ac.il/~raja/,http://scholar.google.com/citations?user=9aQUYVQAAAAJ&hl=en,https://scholar.google.com/citations?user=9aQUYVQAAAAJ,https://dblp.org/pers/g/Giryes:Raja,https://il.linkedin.com/in/raja-giryes-0818935,https://ieeexplore.ieee.org/author/37660798200,https://www.researchgate.net/lab/Raja-Giryes-Lab-2,https://arxiv.org/abs/1504.08291,https://biography.omicsonline.org/israel/tel-aviv-university/raja-giryes-406716,https://orcid.org/0000-0002-2830-0297,
Felix Juefei-Xu,http://xujuefei.com/,http://scholar.google.com/citations?user=dgN8vtwAAAAJ&hl=en,https://www.linkedin.com/in/juefeix,https://github.com/juefeix,https://dblp.org/pers/j/Juefei=Xu:Felix,https://www.researchgate.net/profile/Felix_Juefei-Xu,https://twitter.com/juefeix,https://ieeexplore.ieee.org/author/38363888200,https://www.semanticscholar.org/author/Felix-Juefei-Xu/2907492,https://arxiv.org/abs/1806.01817,
Zhishuai Zhang,http://scholar.google.com/citations?user=8gRM3xMAAAAJ&hl=en,http://scholar.google.com/citations?user=HsUKV5YAAAAJ&hl=en,https://zhishuai.xyz/,https://www.linkedin.com/in/zhishuaizhang,https://www.linkedin.com/in/zhishuai,https://dblp.org/pers/z/Zhang:Zhishuai,https://cbmm.mit.edu/about/people/zhang-0,https://www.researchgate.net/profile/Zhishuai_Zhang2,https://earth.stanford.edu/people/zhishuai-zhang,https://github.com/bairdzhang,
Dvijotham,https://dvij.github.io/,http://scholar.google.com/citations?user=1tOFY1IAAAAJ&hl=en,https://uk.linkedin.com/in/krishnamurthy-dvijotham-09820146,https://dblp.org/pers/d/Dvijotham:Krishnamurthy,https://arxiv.org/abs/1803.06567,http://videolectures.net/krishnamurthy_dvijotham/,https://scholar.google.co.in/citations?user=1tOFY1IAAAAJ&hl=ja,https://simons.berkeley.edu/talks/krishnamurthy-dvijotham-5-3-18,https://www.researchgate.net/profile/Krishnamurthy_Dvijotham,
Radha Poovendran,https://people.ece.uw.edu/radha/index.html,http://scholar.google.co.in/citations?user=EEoNZ7NbVzMC&hl=en,https://en.wikipedia.org/wiki/Radha_Poovendran,https://twitter.com/uweechair?lang=en,https://www.linkedin.com/in/rpoovendran,https://dblp.org/pers/p/Poovendran:Radha,https://ieeexplore.ieee.org/author/37276692700,https://www.researchgate.net/profile/Radha_Poovendran,https://www.youtube.com/watch?v=DAwqnWlWFXo,
Dilip Krishnan,http://scholar.google.co.in/citations?user=_MEuWIMAAAAJ&hl=en,https://www.linkedin.com/in/dilip-krishnan-b38a044,https://in.linkedin.com/in/dilip-krishnan-4336875,https://dilipkay.wordpress.com/,https://www.crunchbase.com/person/dillip-krishnan,https://www.facebook.com/public/Dilip-Krishnan,https://dblp.org/pers/k/Krishnan:Dilip,https://github.com/dilipkrish,
Patrick McDaniel,http://patrickmcdaniel.org/,http://scholar.google.com/citations?user=AMGqrI0AAAAJ&hl=en,https://en.wikipedia.org/wiki/Patrick_Drew_McDaniel,http://www.ee.psu.edu/NewsArticles/Patrick%20McDaniel.htm,https://www.linkedin.com/pub/dir/Patrick/Mcdaniel,https://www.linkedin.com/in/patrick-mcdaniel-60b6084,https://dblp.uni-trier.de/pers/m/McDaniel:Patrick_D=,https://www.cs.uci.edu/event/patrick-mcdaniel/,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=958723,
Jun Zhu,http://scholar.google.com/citations?user=axsP38wAAAAJ&hl=en,http://bigml.cs.tsinghua.edu.cn/~jun/,https://www.phys.psu.edu/people/jxz26,http://scholar.google.co.in/citations?user=3bR6LOEAAAAJ&hl=en,https://icahn.mssm.edu/profiles/jun-zhu,https://en.wikipedia.org/wiki/Jun_Zhu,https://en.wikipedia.org/wiki/Zhu_Jun,https://sites.google.com/view/junzhulab/home,http://videolectures.net/jun_zhu/,
Nick Moran,https://en.wikipedia.org/wiki/Nick_Moran,https://www.imdb.com/name/nm0602941/,https://www.imdb.com/name/nm0602941/mediaindex,https://harrypotter.fandom.com/wiki/Nick_Moran,http://letterslive.com/person/nick-moran/,https://twitter.com/moranfox?lang=en,https://twitter.com/thefullratchet?lang=en,https://www.linkedin.com/in/nick-moran-a738503,https://www.telegraph.co.uk/finance/personalfinance/fameandfortune/10624197/Nick-Moran-Guy-Ritchie-was-right-to-pay-so-little.html,
Lujo Bauer,https://www.ece.cmu.edu/~lbauer/,https://www.ece.cmu.edu/directory/bios/bauer-lujo.html,http://scholar.google.com/citations?user=5cJzDZEAAAAJ&hl=en,https://twitter.com/lujobauer?lang=en,https://dblp.uni-trier.de/pers/b/Bauer:Lujo,https://www.rsaconference.com/experts/lujo-bauer,https://www.linkedin.com/in/lujo-bauer-2272102,https://www.researchgate.net/profile/Lujo_Bauer,https://ieeexplore.ieee.org/author/37431058900,
Chao Du,http://dictionary.pinpinchinese.com/definitions/s/%E8%B6%85%E5%BA%A6-chaodu,http://faculty.virginia.edu/chaodu/,http://www.sqg.com.sg/?page_id=28&lang=en,http://scholar.google.com/citations?user=QOp7xW0AAAAJ&hl=zh-CN,http://scholar.google.com/citations?user=j4v7SbYAAAAJ&hl=en,https://chinese.yabla.com/chinese-english-pinyin-dictionary.php?define=chao+du,https://ieeexplore.ieee.org/author/37086396615,https://www.linkedin.com/in/chao-du-407217a2,http://www.mycarforum.com/topic/2208537-chao-du-any-recommendations/,
Christian Gagné,http://scholar.google.com/citations?user=egixsbEAAAAJ&hl=en,http://vision.gel.ulaval.ca/~cgagne/,http://vision.gel.ulaval.ca/~cgagne/english.html,https://www.researchgate.net/profile/Christian_Gagne2,https://dblp.uni-trier.de/pers/g/Gagn=eacute=:Christian,https://twitter.com/chgagne?lang=en,https://translate.google.com/translate?hl=en&sl=fr&u=https://twitter.com/chgagne%3Flang%3Den&prev=search,https://github.com/chgagne,https://www.facebook.com/public/Christian-Gagn%C3%A9,https://ca.linkedin.com/in/christian-gagn%C3%A9-a926b47,
Brendan O'Donoghue,https://bodono.github.io/,http://scholar.google.com/citations?user=0Pzjj-cAAAAJ&hl=en,https://www.linkedin.com/pub/dir/Brendan/O%27donoghue,https://twitter.com/bodonoghue85?lang=en,https://www.facebook.com/public/Brendan-O%27Donoghue,https://www.facebook.com/public/Brendan-O-Donoghue,https://en.wikipedia.org/wiki/Brendan_O%27Donoghue,https://www.irishtimes.com/life-and-style/people/brendan-o-donoghue-obituary-a-cultural-influence-1.4017166,https://www.irishtimes.com/topics/topics-7.1213540?article=true&tag_person=Brendan+O+Donoghue,https://www.ria.ie/brendan-o-donoghue,
Tao Liu,https://www.linkedin.com/pub/dir/Tao/Liu,https://www.imdb.com/name/nm1703537/,https://www.nottingham.ac.uk/engineering/people/tao.liu,http://scholar.google.com/citations?user=04GHe_kAAAAJ&hl=en,https://vivo.brown.edu/display/tl7,https://www.researchgate.net/profile/Tao_Liu37,https://www.researchgate.net/profile/Tao_Liu65,http://orcid.org/0000-0001-5480-2568,https://orcid.org/0000-0003-1243-4546,
Graham W. Taylor,https://www.gwtaylor.ca/,https://www.uoguelph.ca/engineering/content/faculty/graham-w-taylor,http://scholar.google.com/citations?user=PUeKU8kAAAAJ&hl=en,https://www.researchgate.net/scientific-contributions/70822183_Graham_W_Taylor,https://dblp.org/pers/t/Taylor:Graham_W=,http://www.chairs-chaires.gc.ca/chairholders-titulaires/profile-eng.aspx?profileId=4413,https://deepai.org/machine-learning/researcher/graham-w-taylor,https://ieeexplore.ieee.org/author/37085420871,https://arxiv.org/abs/1907.09000,
Wenlu Wang,https://scholar.google.com/citations?user=YPVtn-UAAAAJ&hl=en,http://scholar.google.com/citations?user=YPVtn-UAAAAJ&hl=zh-CN,https://www.linkedin.com/in/wenlu-wang-5111b937,https://scholar.google.co.in/citations?user=YPVtn-UAAAAJ&hl=en,https://dblp.org/pers/w/Wang:Wenlu,https://www.researchgate.net/scientific-contributions/2126284808_Wenlu_Wang,http://auburn.edu/academic/engineering/dslab/people/,https://sites.google.com/view/wenluwang/,https://github.com/Kingwl,
Yossi Adi,https://adiyoss.github.io/,http://scholar.google.co.il/citations?user=ryMtc7sAAAAJ&hl=en,https://dblp.org/pers/a/Adi:Yossi,http://biu.academia.edu/YossiAdi,https://il.linkedin.com/in/yossi-adi-31a32858,https://github.com/adiyoss,https://scholar.google.com/citations?user=ryMtc7sAAAAJ&hl=ja,https://www.researchgate.net/profile/Yossi_Adi,https://www.semanticscholar.org/author/Yossi-Adi/2727584,
Jun-Yan Zhu,https://people.csail.mit.edu/junyanz/,http://scholar.google.com/citations?user=UdpacsMAAAAJ&hl=en,https://github.com/junyanz,https://twitter.com/junyanz89?lang=en,https://www.linkedin.com/in/jun-yan-zhu-99b18814,https://www.ri.cmu.edu/ri-faculty/jun-yan-zhu/,https://research.fb.com/fellows/zhu-jun-yan/,https://www.researchgate.net/profile/Jun_Yan_Zhu,https://dblp.org/pers/z/Zhu:Jun=Yan,https://www.siggraph.org/outstanding-doctoral-dissertation-award-jun-yan-zhu/,
Manuel Günther,http://scholar.google.ch/citations?user=N9urlTYAAAAJ&hl=en,http://vast.uccs.edu/~mgunther/,https://dblp.uni-trier.de/pers/g/G=uuml=nther:Manuel,https://scholar.google.com/citations?user=N9urlTYAAAAJ&hl=en,http://manuel-guenther.com/en/,https://www.researchgate.net/profile/Manuel_Guenther2,https://www.bach-cantatas.com/Bio/Gunther-Manuel.htm,http://publications.idiap.ch/index.php/authors/show/1095,https://github.com/siebenkopf,
Ajmal Mian,http://scholar.google.com/citations?user=X589yaIAAAAJ&hl=en,https://research-repository.uwa.edu.au/en/persons/ajmal-mian,https://dblp.uni-trier.de/pers/m/Mian:Ajmal,https://ieeexplore.ieee.org/author/37085421451,https://en.wikipedia.org/wiki/Ajmal_Mian,https://www.researchgate.net/profile/Ajmal_Mian,http://scholar.google.co.in/citations?user=X589yaIAAAAJ&hl=th,https://au.linkedin.com/in/ajmal-mian-836408107,https://www.linkedin.com/pub/dir/Ajmal/Mian,https://orcid.org/0000-0002-5206-3842,
Yuan Tian,https://engineering.virginia.edu/faculty/yuan-tian,https://www.ytian.info/,https://www.linkedin.com/pub/dir/Yuan/Tian,https://scholar.google.com/citations?user=ja0GtqgAAAAJ&hl=en,http://sophiaytian.com/,http://www.cs.queensu.ca/people/profile.php?firstname=Yuan&lastname=Tian,http://www.tianyuanecon.com/,https://dblp.org/pers/t/Tian:Yuan,https://www.dmu.ac.uk/about-dmu/academic-staff/technology/yuan-tian/dr-yuan-tian.aspx,https://sites.google.com/site/yuantianhn/,
Fabio Roli,https://pralab.diee.unica.it/en/FabioRoli,http://scholar.google.it/citations?user=sCypmFAAAAAJ&hl=en,https://dblp.uni-trier.de/pers/r/Roli:Fabio,https://en.wikipedia.org/wiki/Fabio_Roli,http://scholar.google.co.in/citations?user=sCypmFAAAAAJ&hl=sv,https://ieeexplore.ieee.org/author/37269799800,http://www.grip.unina.it/s3p2017/speakers/fabioroli/,http://www.guide2research.com/u/fabio-roli,https://www.thriftbooks.com/a/fabio-roli/1114287/,
Ming Liang,https://en.wikipedia.org/wiki/Tsai_Ming-liang,https://www.imdb.com/name/nm0158857/,https://www.bfi.org.uk/news-opinion/news-bfi/interviews/tsai-ming-liang-deserted,https://www.theguardian.com/film/2019/apr/04/director-tsai-ming-liang-taiwan-long-take-watermelon-sex,https://theartsofslowcinema.com/tag/tsai-ming-liang/,https://theartsofslowcinema.com/2019/08/06/afternoon-tsai-ming-liang-2016/,https://www.rottentomatoes.com/celebrity/tsai_ming_liang,https://www.roc-taiwan.org/ie_en/post/2715.html,https://www.tate.org.uk/whats-on/tate-modern/film/tsai-ming-liang-deserted/tsai-ming-liang-afternoon,
Hussein Sibai,http://scholar.google.com/citations?user=St5uCSwAAAAJ&hl=en,https://publish.illinois.edu/husseinsibai/home/,https://ece.illinois.edu/directory/profile/sibai2,https://dblp.uni-trier.de/pers/s/Sibai:Hussein,https://www.linkedin.com/in/hussein-sibai-a0334a30,https://www.researchgate.net/profile/Hussein_Sibai,https://easychair.org/smart-program/HSCC'17/person150.html,https://www.semanticscholar.org/author/Hussein-Sibai/10444286,https://deepai.org/machine-learning/researcher/hussein-sibai,
Brandon Tran,https://www.instagram.com/brandontrann/?hl=en,https://www.instagram.com/dopensteez/?hl=en,https://www.linkedin.com/pub/dir/Brandon/Tran,https://www.facebook.com/public/Brandon-Tran,https://twitter.com/dopensteez?lang=en,https://otl.stanford.edu/brandon-tran,https://dblp.org/pers/t/Tran:Brandon,https://www.famousbirthdays.com/people/brandon-tran.html,https://www.youtube.com/channel/UC_YxxLA0mX4dM-ZJATLoekA,
Yinzhi Cao,https://www.yinzhicao.org/,http://scholar.google.co.in/citations?user=0jBP_aEAAAAJ&hl=en,https://www.cs.jhu.edu/faculty/yinzhi-cao/,https://engineering.jhu.edu/faculty/cao-yinzhi/,https://dblp.org/pers/c/Cao:Yinzhi,https://www.lehigh.edu/engineering/faculty/profiles/cao.html,https://www.researchgate.net/profile/Yinzhi_Cao,https://cn.linkedin.com/in/yinzhi-cao-39631b14,
Yoshua Bengio,https://mila.quebec/en/yoshua-bengio/,https://en.wikipedia.org/wiki/Yoshua_Bengio,http://scholar.google.com/citations?user=kukA0LcAAAAJ&hl=en,https://in.linkedin.com/in/yoshuabengio,https://www.quora.com/profile/Yoshua-Bengio,https://www.nature.com/articles/d41586-019-00505-2,https://www.ibm.com/watson/advantage-reports/future-of-artificial-intelligence/yoshua-bengio.html,https://www.forbes.com/sites/gilpress/2019/09/20/deep-learning-pioneer-yoshua-bengio-says-ai-is-not-magic-and-intel-ai-experts-explain-why-and-how/,https://medium.com/@GaryMarcus/the-current-state-of-ai-and-deep-learning-a-reply-to-yoshua-bengio-77952ead7970,
Martin Wistuba,https://researcher.watson.ibm.com/researcher/view.php?person=ibm-Martin.Wistuba,https://researcher.watson.ibm.com/researcher/view_person_pubs.php?person=ibm-Martin.Wistuba&t=1,http://scholar.google.de/citations?user=pTULHVsAAAAJ&hl=en,https://dblp.org/pers/w/Wistuba:Martin,https://www.researchgate.net/profile/Martin_Wistuba,https://ie.linkedin.com/in/wistuba/en,https://www.ismll.uni-hildesheim.de/personen/wistuba_en.html,https://arxiv.org/abs/1905.01392,https://arxiv.org/abs/1903.03536,
Uyeong Jang,https://dblp.org/pers/j/Jang:Uyeong,https://www.researchgate.net/scientific-contributions/2135481312_Uyeong_Jang,https://deepai.org/machine-learning/researcher/uyeong-jang,https://www.semanticscholar.org/author/Uyeong-Jang/29901423,https://scinapse.io/authors/2770301330,http://pages.cs.wisc.edu/~jiefeng/,https://arxiv.org/abs/1711.08001,https://arxiv.org/abs/1909.03334,http://proceedings.mlr.press/v80/wu18e.html,http://andrewxiwu.github.io/,
Thomas Hofmann,http://www.da.inf.ethz.ch/people/ThomasHofmann/,https://inf.ethz.ch/people/person-detail.hofmann.html,https://www.tum.de/nc/en/about-tum/news/press-releases/details/35008-1/,http://scholar.google.com/citations?user=T3hAyLkAAAAJ&hl=en,https://www.researchgate.net/profile/Thomas_Hofmann4,https://dblp.uni-trier.de/pers/h/Hofmann:Thomas,https://ieeexplore.ieee.org/author/37357070800,https://www.timeshighereducation.com/author/thomas-hofmann,
Ming-Yu Liu,https://research.nvidia.com/person/mingyu-liu,https://www.linkedin.com/in/mingyuliu,https://github.com/mingyuliutw,http://mingyuliu.net/,http://scholar.google.co.in/citations?user=y-f-MZgAAAAJ&hl=en,http://aliensunmin.github.io/project/accv16tutorial/index.html,https://twitter.com/liu_mingyu?lang=en,https://scholar.google.com/citations?user=y-f-MZgAAAAJ&hl=fr,https://www.crunchbase.com/person/ming-yu-liu,https://ieeexplore.ieee.org/author/37534374700,
Xinyun Chen,https://jungyhuk.github.io/,http://scholar.google.com/citations?user=d4W1UT0AAAAJ&hl=en,http://scholar.google.com/citations?user=guLMVUgAAAAJ&hl=en,https://dblp.org/pers/c/Chen:Xinyun,https://github.com/Jungyhuk,https://idda.cuhk.edu.cn/en/content/8054,https://www.linkedin.com/in/xinyun-chen-b4ab79172,https://bair.berkeley.edu/students.html,https://www.researchgate.net/scientific-contributions/2117596605_Xinyun_Chen,https://www.facebook.com/xinyun.chen.566,
Shiva Prasad Kasiviswanathan,https://dblp.uni-trier.de/pers/k/Kasiviswanathan:Shiva_Prasad,https://deepai.org/machine-learning/researcher/shiva-prasad-kasiviswanathan,https://ieeexplore.ieee.org/author/37398764200,https://patents.justia.com/inventor/shiva-prasad-kasiviswanathan,https://arxiv.org/abs/1707.08092,https://arxiv.org/abs/1612.06299,https://patentscope.wipo.int/search/en/detail.jsf?docId=US250361550&docAn=15895683,https://www.iacr.org/cryptodb/data/author.php?authorkey=4547,https://eccc.weizmann.ac.il/author/02565/,https://www.researchgate.net/publication/326207200_Network_Approximation_using_Tensor_Sketching,
Ivan Oseledets,http://scholar.google.co.in/citations?user=5kMqBQEAAAAJ&hl=en,https://faculty.skoltech.ru/people/ivanoseledets,https://oseledets.github.io/people/oseledets/,https://github.com/oseledets,https://dblp.uni-trier.de/pers/o/Oseledets:Ivan_V=,https://twitter.com/oseledetsivan?lang=en,http://www.deeptensor.ml/ivan_oseledets.html,https://www.researchgate.net/profile/Ivan_Oseledets2,https://www.crunchbase.com/person/ivan-oseledets,https://biography.omicsonline.org/russian-federation/skoltech/ivan-oseledets-188158,
Giorgio Fumera,https://pralab.diee.unica.it/en/GiorgioFumera,http://people.unica.it/giorgiofumera/,https://translate.google.com/translate?hl=en&sl=it&u=http://people.unica.it/giorgiofumera/&prev=search,http://scholar.google.it/citations?user=DFPrJMYAAAAJ&hl=it,https://dblp.uni-trier.de/pers/f/Fumera:Giorgio,https://www.semanticscholar.org/author/Giorgio-Fumera/1716261,https://deepai.org/machine-learning/researcher/giorgio-fumera,http://scholar.google.co.in/citations?user=sCypmFAAAAAJ&hl=sv,https://arxiv.org/abs/1910.00470,https://link.springer.com/chapter/10.1007/978-3-540-89689-0_54,https://link.springer.com/chapter/10.1007/978-3-642-24085-0_11,
Utsav Garg,https://www.atkearney.com/utsav-garg,https://in.linkedin.com/in/utsavgarg,https://www.linkedin.com/in/utsavgarg/,http://scholar.google.co.in/citations?user=Sj3raE4AAAAJ&hl=en,https://github.com/utsavgarg,https://www.atkearney.in/utsav-garg,https://www.researchgate.net/scientific-contributions/2130710887_Utsav_Garg,https://en-gb.facebook.com/public/Utsav-Garg,https://scholar.google.com/citations?user=Sj3raE4AAAAJ&hl=fa,
